Student ID,Operating System,DSA,Frontend,Backend,Machine Learning,Data Analytics,Attendance (Operating System),Attendance (DSA),Attendance (Frontend),Attendance (Backend),Attendance (Machine Learning),Attendance (Data Analytics),Strong_Operating System,Weak_Operating System,Strong_DSA,Weak_DSA,Strong_Frontend,Weak_Frontend,Strong_Backend,Weak_Backend,Strong_Machine Learning,Weak_Machine Learning,Strong_Data Analytics,Weak_Data Analytics,Project 1_AI,Project 1_Cybersecurity,Project 1_Data Science,Project 1_Game Development,Project 1_Machine Learning,Project 1_Robotics,Project 1_Web Development,Project 2_AI,Project 2_Cybersecurity,Project 2_Data Science,Project 2_Game Development,Project 2_Machine Learning,Project 2_Robotics,Project 2_Web Development,Project 3_AI,Project 3_Cybersecurity,Project 3_Data Science,Project 3_Game Development,Project 3_Machine Learning,Project 3_Robotics,Project 3_Web Development,Project 4_AI,Project 4_Cybersecurity,Project 4_Data Science,Project 4_Game Development,Project 4_Machine Learning,Project 4_Robotics,Project 4_Web Development
66,0.6133333333333334,0.6266666666666667,0.9733333333333333,0.24,0.8533333333333334,0.29333333333333333,80,59,79,67,55,81,0,0,0,0,1,0,0,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,0.0,0.6933333333333335,0.7600000000000001,0.6266666666666667,0.7466666666666667,0.84,87,71,91,60,50,53,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,0.2533333333333333,0.7999999999999999,0.08000000000000002,0.7066666666666667,0.026666666666666672,0.9066666666666666,72,62,60,95,52,79,0,1,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,0.6933333333333335,0.06666666666666665,0.9333333333333335,0.4933333333333334,0.6933333333333335,0.8266666666666668,60,57,99,56,63,50,0,0,0,1,1,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,0.17333333333333334,0.6933333333333335,0.6933333333333335,0.64,0.8666666666666668,0.5733333333333334,93,56,94,86,61,67,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,0.18666666666666665,0.3866666666666667,0.7200000000000001,0.8533333333333334,0.84,0.7999999999999999,57,57,73,81,56,89,0,1,0,1,0,0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.14666666666666667,0.9333333333333335,0.8666666666666668,0.7333333333333333,0.013333333333333308,0.3466666666666667,95,96,84,59,60,79,0,1,1,0,1,0,0,0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,0.8266666666666668,0.18666666666666665,0.24,0.42666666666666664,0.29333333333333333,0.6133333333333334,88,79,63,76,90,80,1,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,0.8133333333333334,0.19999999999999996,0.3866666666666667,0.9733333333333333,0.4,0.6933333333333335,94,70,83,82,68,78,1,0,0,1,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,0.7999999999999999,0.17333333333333334,0.12,0.4,0.5066666666666667,0.14666666666666667,75,78,87,72,93,63,1,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76,0.45333333333333337,0.17333333333333334,0.08000000000000002,0.10666666666666663,0.8933333333333334,0.7600000000000001,99,74,70,91,72,82,0,1,0,1,0,1,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.41333333333333333,0.8666666666666668,0.15999999999999998,0.84,0.36,0.6133333333333334,58,82,75,52,94,95,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,0.36,0.48,0.33333333333333337,1.0,0.3866666666666667,0.68,70,61,82,85,72,70,0,1,0,1,0,1,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.64,0.8666666666666668,0.8133333333333334,0.7466666666666667,0.5733333333333334,0.3466666666666667,61,53,77,80,75,68,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80,0.9333333333333335,0.0,0.29333333333333333,0.28,0.9333333333333335,0.7866666666666667,60,80,95,86,81,78,1,0,0,1,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
81,0.7066666666666667,0.44000000000000006,0.7066666666666667,0.6,0.8933333333333334,0.31999999999999995,64,89,70,98,87,93,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82,0.64,0.48,0.33333333333333337,0.5333333333333333,0.8533333333333334,0.9466666666666667,74,90,91,83,88,64,0,0,0,1,0,1,0,1,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83,0.7466666666666667,0.22666666666666668,0.5333333333333333,0.09333333333333332,0.2666666666666667,0.9733333333333333,70,56,56,86,95,67,0,0,0,1,0,1,0,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84,0.9466666666666667,0.7866666666666667,0.17333333333333334,0.8666666666666668,0.45333333333333337,0.68,69,99,91,61,77,82,1,0,0,0,0,1,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85,0.45333333333333337,0.33333333333333337,0.10666666666666663,0.7466666666666667,0.12,0.56,71,64,68,72,95,80,0,1,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86,0.52,0.9333333333333335,0.9600000000000001,0.2533333333333333,0.6,0.36,56,59,79,95,50,83,0,1,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.22666666666666668,0.3866666666666667,0.41333333333333333,0.1333333333333333,0.8666666666666668,0.026666666666666672,71,99,70,71,58,82,0,1,0,1,0,1,0,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,0.2666666666666667,0.22666666666666668,0.1333333333333333,0.06666666666666665,0.31999999999999995,0.053333333333333344,86,62,100,92,53,95,0,1,0,1,0,1,0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
89,0.3466666666666667,0.33333333333333337,0.36,0.08000000000000002,0.7866666666666667,0.8666666666666668,98,62,69,77,55,85,0,1,0,1,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
90,0.7999999999999999,0.12,0.3866666666666667,0.9333333333333335,0.64,0.33333333333333337,64,92,83,85,81,77,1,0,0,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91,0.33333333333333337,0.7333333333333333,0.8266666666666668,0.8933333333333334,0.9866666666666667,0.28,82,50,70,80,50,65,0,1,0,0,1,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,1.0,1.0,0.1333333333333333,0.7600000000000001,0.33333333333333337,0.013333333333333308,90,52,87,88,93,92,1,0,1,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
93,0.56,0.013333333333333308,0.8266666666666668,0.6533333333333333,0.7733333333333333,0.09333333333333332,80,66,50,60,59,64,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94,0.6533333333333333,0.30666666666666664,0.5866666666666667,0.68,0.8133333333333334,0.08000000000000002,50,100,100,87,97,51,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
95,0.17333333333333334,0.10666666666666663,0.2666666666666667,0.8666666666666668,0.14666666666666667,0.56,64,67,58,56,85,54,0,1,0,1,0,1,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.44000000000000006,0.7866666666666667,0.4933333333333334,0.42666666666666664,0.24,0.7866666666666667,93,84,74,87,84,87,0,1,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,0.8266666666666668,0.9066666666666666,0.7866666666666667,1.0,0.2533333333333333,0.7200000000000001,67,52,50,51,85,52,1,0,1,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
98,0.7600000000000001,0.9733333333333333,0.8666666666666668,0.013333333333333308,0.2533333333333333,0.6133333333333334,52,84,99,64,100,66,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,0.36,0.7866666666666667,0.3733333333333333,0.68,0.4933333333333334,0.026666666666666672,73,89,92,73,54,73,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100,0.42666666666666664,0.5733333333333334,0.7466666666666667,0.8266666666666668,0.7866666666666667,0.8666666666666668,74,77,75,87,69,59,0,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101,0.9066666666666666,0.053333333333333344,0.9466666666666667,0.2666666666666667,0.6533333333333333,0.17333333333333334,65,50,84,78,92,51,1,0,0,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102,0.84,0.2533333333333333,0.84,0.92,0.64,0.7866666666666667,95,96,77,100,70,54,1,0,0,1,1,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103,0.9733333333333333,0.7999999999999999,0.30666666666666664,0.18666666666666665,0.026666666666666672,0.42666666666666664,55,72,91,63,60,65,1,0,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104,0.92,0.21333333333333337,0.9866666666666667,0.9466666666666667,0.92,0.5066666666666667,70,93,51,53,64,75,1,0,0,1,1,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,0.88,0.68,0.30666666666666664,0.7999999999999999,0.2533333333333333,0.15999999999999998,85,85,50,69,51,61,1,0,0,0,0,1,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106,0.42666666666666664,0.6533333333333333,0.2666666666666667,0.9866666666666667,0.10666666666666663,0.12,72,64,56,64,87,97,0,1,0,0,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107,0.41333333333333333,0.10666666666666663,0.56,0.24,0.5466666666666666,0.18666666666666665,74,88,52,58,81,88,0,1,0,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108,0.8533333333333334,0.52,0.6666666666666666,0.0,0.41333333333333333,0.3866666666666667,85,87,89,76,93,95,1,0,0,1,0,0,0,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
109,0.4,0.8533333333333334,0.7066666666666667,0.053333333333333344,0.29333333333333333,0.84,74,66,71,60,85,100,0,1,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,0.6666666666666666,0.41333333333333333,0.5866666666666667,0.21333333333333337,0.4,0.29333333333333333,52,100,85,72,54,96,0,0,0,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
111,0.1333333333333333,0.52,0.68,0.7066666666666667,0.6933333333333335,0.56,50,67,60,62,94,78,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.48,0.7999999999999999,0.68,0.68,0.88,0.6266666666666667,67,82,60,65,51,87,0,1,1,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
113,0.45333333333333337,0.7333333333333333,0.6533333333333333,0.92,0.88,0.31999999999999995,60,78,97,84,87,87,0,1,0,0,0,0,1,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
114,0.09333333333333332,0.4666666666666667,0.8666666666666668,0.64,0.7466666666666667,0.5066666666666667,62,81,51,88,73,50,0,1,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,0.52,0.45333333333333337,0.44000000000000006,0.56,0.7466666666666667,0.7999999999999999,91,51,70,96,64,50,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116,0.14666666666666667,0.2533333333333333,0.44000000000000006,0.30666666666666664,0.36,0.29333333333333333,89,60,59,58,97,94,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117,0.9600000000000001,0.92,0.8266666666666668,0.6266666666666667,0.5066666666666667,0.4,69,90,76,51,92,82,1,0,1,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,0.026666666666666672,0.5866666666666667,0.22666666666666668,0.92,0.22666666666666668,0.44000000000000006,68,94,68,59,67,63,0,1,0,0,0,1,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
119,0.19999999999999996,0.7733333333333333,0.7600000000000001,0.9066666666666666,0.8933333333333334,1.0,88,61,64,81,89,72,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120,0.9466666666666667,0.4933333333333334,0.30666666666666664,0.44000000000000006,0.5333333333333333,0.2533333333333333,67,100,71,91,72,89,1,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
121,0.03999999999999998,0.7333333333333333,0.14666666666666667,0.41333333333333333,0.3866666666666667,0.36,70,57,78,76,85,55,0,1,0,0,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122,0.7866666666666667,0.3866666666666667,0.09333333333333332,0.5333333333333333,0.1333333333333333,0.8933333333333334,69,89,96,96,53,87,0,0,0,1,0,1,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
123,0.12,0.9600000000000001,0.9866666666666667,0.24,0.7066666666666667,0.8933333333333334,73,100,59,51,83,83,0,1,1,0,1,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
124,0.6266666666666667,0.3466666666666667,0.28,0.1333333333333333,0.6933333333333335,0.28,95,71,54,93,93,66,0,0,0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
125,0.7333333333333333,0.68,0.0,0.44000000000000006,0.7466666666666667,0.92,91,81,96,86,98,100,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.3466666666666667,0.7999999999999999,0.5733333333333334,0.88,0.8266666666666668,0.56,93,60,57,82,55,92,0,1,1,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
127,0.9600000000000001,0.3866666666666667,0.03999999999999998,0.5866666666666667,0.29333333333333333,0.1333333333333333,83,97,83,78,91,62,1,0,0,1,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
128,0.28,0.92,0.36,0.3466666666666667,0.4933333333333334,0.21333333333333337,92,75,100,70,66,80,0,1,1,0,0,1,0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129,0.30666666666666664,0.3466666666666667,0.5466666666666666,0.2666666666666667,0.33333333333333337,0.5333333333333333,84,85,88,93,50,50,0,1,0,1,0,0,0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130,0.56,0.0,0.5866666666666667,0.06666666666666665,0.42666666666666664,0.8533333333333334,77,64,87,77,66,97,0,0,0,1,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
131,0.9733333333333333,0.6133333333333334,0.10666666666666663,0.29333333333333333,0.17333333333333334,0.10666666666666663,100,65,53,50,94,52,1,0,0,0,0,1,0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
132,0.013333333333333308,0.88,0.3866666666666667,0.9733333333333333,0.5066666666666667,0.30666666666666664,80,96,51,69,71,93,0,1,1,0,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133,0.28,0.06666666666666665,0.64,0.013333333333333308,0.7999999999999999,0.64,68,51,65,61,98,90,0,1,0,1,0,0,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
